"","new_genes","BR1_15","BR1_30","BR1_60","BR1_75","BR3_15","BR3_30","BR3_60","BR3_75","BR4_15","BR4_30","BR4_60","BR4_75","BR5_15","BR5_30","BR5_60","BR5_75","old_genes"
"1861","SACI_RS09775",18.7009989765474,9.50375702321526,5.79069770304589,39.4661115822492,8.2534178825971,8.14390938660957,5.14479733356741,37.0411248361304,12.7139045338985,12.1070381784907,9.97218114835973,23.6953350966736,0,19.9815666982817,12.6555812168215,31.085212468242,"Saci_2022"
"1862","SACI_RS09780",50.7598543649143,41.1829471005994,27.0232559475475,54.6453852677297,52.2716465897816,32.5756375464383,30.8687840014045,37.0411248361304,40.6844945084752,36.3211145354722,27.4234981579893,37.9125361546778,37.7713458205858,34.967741721993,32.9045111637359,33.9111408744458,"Saci_2023"
"1863","SACI_RS09785",96.1765661651007,57.0225421392915,127.39534946701,106.254915798363,63.2762037665778,46.1488198574542,77.1719600035112,74.0822496722608,55.9411799491534,54.4816718032083,72.298313325608,66.3469382706862,80.5788710839165,44.9585250711339,55.6845573540147,53.6926397178726,"Saci_2024"
"1864","SACI_RS09790",18.7009989765474,22.1754330541689,15.4418605414557,12.1434189483844,19.2579750593932,10.8585458488128,18.0067906674859,9.26028120903259,22.8850281610173,33.2943549908495,7.4791358612698,4.73906701933473,10.0723588854896,14.9861750237113,17.7178137035501,8.47778521861146,"Saci_2025"
"1865","SACI_RS09795",53.4314256472782,34.8471090851226,27.0232559475475,109.290770535459,35.7648108245874,35.2902740086415,38.5859800017556,138.904218135489,25.427809067797,36.3211145354722,39.8887245934389,52.129737212682,45.325614984703,34.967741721993,27.8422786770073,67.8222817488917,"Saci_2026"
"1866","SACI_RS09800",88.161852318009,72.8621371779836,67.5581398688688,154.828591591901,137.556964709952,103.156185563721,51.4479733356741,98.7763328963477,55.9411799491534,96.8563054279258,44.8748151676188,180.08454673472,80.5788710839165,64.9400917694156,43.0289761371931,138.470491903987,"Saci_2027"
"1867","SACI_RS09805",122.89227898874,98.205489239891,144.767442576147,330.908166343474,181.575193417136,160.163551269988,136.337129339536,327.196602719152,119.510702618646,105.936584061794,92.2426756223275,374.386294527443,133.458755232737,129.880183538831,106.306882221301,361.718835994089,"Saci_2028"
"1868","SACI_RS09810",18.7009989765474,19.0075140464305,11.5813954060918,12.1434189483844,11.0045571767961,10.8585458488128,18.0067906674859,9.26028120903259,12.7139045338985,3.02675954462268,12.4652264354497,9.47813403866945,15.1085383282343,14.9861750237113,7.59334873009291,19.7814988434267,"Saci_2029"
"1869","SACI_RS09815",13.3578564118195,3.16791900773842,7.72093027072786,18.2151284225766,11.0045571767961,2.71463646220319,18.0067906674859,15.4338020150543,10.1711236271188,6.05351908924536,4.98609057417986,9.47813403866945,12.5904486068619,4.99539167457043,2.5311162433643,14.1296420310191,"Saci_2030"
"1870","SACI_RS09820",64.1177107767338,25.3433520619073,54.046511895095,42.5019663193453,35.7648108245874,38.0049104708447,25.7239866678371,40.1278852391412,45.7700563220346,27.2408359016041,29.9165434450792,56.8688042320167,47.8437047060754,14.9861750237113,25.311162433643,39.5629976868535,"Saci_2031"
